signal_id,location_id,date,product_group,units_sold
pharmacy_000964,loc_006,2026-07-22,ORS,9
pharmacy_000965,loc_006,2026-07-22,fever_medicine,14
pharmacy_000966,loc_006,2026-07-22,cough_medicine,5
pharmacy_000967,loc_006,2026-07-23,ORS,7
pharmacy_000968,loc_006,2026-07-23,fever_medicine,13
pharmacy_000969,loc_006,2026-07-23,cough_medicine,9
pharmacy_000970,loc_006,2026-07-24,ORS,10
pharmacy_000971,loc_006,2026-07-24,fever_medicine,12
pharmacy_000972,loc_006,2026-07-24,cough_medicine,11
pharmacy_000973,loc_006,2026-07-25,ORS,6
pharmacy_000974,loc_006,2026-07-25,fever_medicine,15
pharmacy_000975,loc_006,2026-07-25,cough_medicine,6
pharmacy_000976,loc_006,2026-07-26,ORS,9
pharmacy_000977,loc_006,2026-07-26,fever_medicine,12
pharmacy_000978,loc_006,2026-07-26,cough_medicine,7
pharmacy_000979,loc_006,2026-07-27,ORS,7
pharmacy_000980,loc_006,2026-07-27,fever_medicine,11
pharmacy_000981,loc_006,2026-07-27,cough_medicine,11
pharmacy_000982,loc_006,2026-07-28,ORS,10
pharmacy_000983,loc_006,2026-07-28,fever_medicine,15
pharmacy_000984,loc_006,2026-07-28,cough_medicine,10
pharmacy_000985,loc_006,2026-07-29,ORS,11
pharmacy_000986,loc_006,2026-07-29,fever_medicine,12
pharmacy_000987,loc_006,2026-07-29,cough_medicine,6
pharmacy_000988,loc_006,2026-07-30,ORS,8
pharmacy_000989,loc_006,2026-07-30,fever_medicine,14
pharmacy_000990,loc_006,2026-07-30,cough_medicine,10
pharmacy_000991,loc_006,2026-07-31,ORS,12
pharmacy_000992,loc_006,2026-07-31,fever_medicine,16
pharmacy_000993,loc_006,2026-07-31,cough_medicine,8
pharmacy_000994,loc_006,2026-08-01,ORS,7
pharmacy_000995,loc_006,2026-08-01,fever_medicine,12
pharmacy_000996,loc_006,2026-08-01,cough_medicine,11
pharmacy_000997,loc_006,2026-08-02,ORS,6
pharmacy_000998,loc_006,2026-08-02,fever_medicine,12
pharmacy_000999,loc_006,2026-08-02,cough_medicine,10
pharmacy_001000,loc_006,2026-08-03,ORS,9
pharmacy_001001,loc_006,2026-08-03,fever_medicine,12
pharmacy_001002,loc_006,2026-08-03,cough_medicine,5
pharmacy_001003,loc_006,2026-08-04,ORS,7
pharmacy_001004,loc_006,2026-08-04,fever_medicine,12
pharmacy_001005,loc_006,2026-08-04,cough_medicine,6
pharmacy_001006,loc_006,2026-08-05,ORS,8
pharmacy_001007,loc_006,2026-08-05,fever_medicine,15
pharmacy_001008,loc_006,2026-08-05,cough_medicine,8
pharmacy_001009,loc_006,2026-08-06,ORS,11
pharmacy_001010,loc_006,2026-08-06,fever_medicine,13
pharmacy_001011,loc_006,2026-08-06,cough_medicine,7
pharmacy_001012,loc_006,2026-08-07,ORS,9
pharmacy_001013,loc_006,2026-08-07,fever_medicine,16
pharmacy_001014,loc_006,2026-08-07,cough_medicine,7
pharmacy_001015,loc_006,2026-08-08,ORS,11
pharmacy_001016,loc_006,2026-08-08,fever_medicine,11
pharmacy_001017,loc_006,2026-08-08,cough_medicine,11
pharmacy_001018,loc_006,2026-08-09,ORS,8
pharmacy_001019,loc_006,2026-08-09,fever_medicine,13
pharmacy_001020,loc_006,2026-08-09,cough_medicine,7
pharmacy_001021,loc_006,2026-08-10,ORS,6
pharmacy_001022,loc_006,2026-08-10,fever_medicine,13
pharmacy_001023,loc_006,2026-08-10,cough_medicine,11
pharmacy_001024,loc_006,2026-08-11,ORS,12
pharmacy_001025,loc_006,2026-08-11,fever_medicine,15
pharmacy_001026,loc_006,2026-08-11,cough_medicine,6
pharmacy_001027,loc_006,2026-08-12,ORS,6
pharmacy_001028,loc_006,2026-08-12,fever_medicine,13
pharmacy_001029,loc_006,2026-08-12,cough_medicine,6
pharmacy_001030,loc_006,2026-08-13,ORS,7
pharmacy_001031,loc_006,2026-08-13,fever_medicine,12
pharmacy_001032,loc_006,2026-08-13,cough_medicine,9
pharmacy_001033,loc_006,2026-08-14,ORS,10
pharmacy_001034,loc_006,2026-08-14,fever_medicine,11
pharmacy_001035,loc_006,2026-08-14,cough_medicine,5
pharmacy_001036,loc_006,2026-08-15,ORS,7
pharmacy_001037,loc_006,2026-08-15,fever_medicine,12
pharmacy_001038,loc_006,2026-08-15,cough_medicine,10
pharmacy_001039,loc_006,2026-08-16,ORS,6
pharmacy_001040,loc_006,2026-08-16,fever_medicine,13
pharmacy_001041,loc_006,2026-08-16,cough_medicine,8
pharmacy_001042,loc_006,2026-08-17,ORS,8
pharmacy_001043,loc_006,2026-08-17,fever_medicine,13
pharmacy_001044,loc_006,2026-08-17,cough_medicine,9
pharmacy_001045,loc_006,2026-08-18,ORS,6
pharmacy_001046,loc_006,2026-08-18,fever_medicine,16
pharmacy_001047,loc_006,2026-08-18,cough_medicine,10
pharmacy_001048,loc_006,2026-08-19,ORS,6
pharmacy_001049,loc_006,2026-08-19,fever_medicine,11
pharmacy_001050,loc_006,2026-08-19,cough_medicine,10
pharmacy_001051,loc_006,2026-08-20,ORS,7
pharmacy_001052,loc_006,2026-08-20,fever_medicine,14
pharmacy_001053,loc_006,2026-08-20,cough_medicine,7
pharmacy_001054,loc_006,2026-08-21,ORS,7
pharmacy_001055,loc_006,2026-08-21,fever_medicine,12
pharmacy_001056,loc_006,2026-08-21,cough_medicine,5
pharmacy_001057,loc_006,2026-08-22,ORS,7
pharmacy_001058,loc_006,2026-08-22,fever_medicine,12
pharmacy_001059,loc_006,2026-08-22,cough_medicine,8
pharmacy_001060,loc_006,2026-08-23,ORS,12
pharmacy_001061,loc_006,2026-08-23,fever_medicine,10
pharmacy_001062,loc_006,2026-08-23,cough_medicine,11
pharmacy_001063,loc_006,2026-08-24,ORS,7
pharmacy_001064,loc_006,2026-08-24,fever_medicine,13
pharmacy_001065,loc_006,2026-08-24,cough_medicine,8
pharmacy_001066,loc_006,2026-08-25,ORS,9
pharmacy_001067,loc_006,2026-08-25,fever_medicine,14
pharmacy_001068,loc_006,2026-08-25,cough_medicine,11
pharmacy_001069,loc_006,2026-08-26,ORS,6
pharmacy_001070,loc_006,2026-08-26,fever_medicine,16
pharmacy_001071,loc_006,2026-08-26,cough_medicine,8
pharmacy_001072,loc_006,2026-08-27,ORS,11
pharmacy_001073,loc_006,2026-08-27,fever_medicine,10
pharmacy_001074,loc_006,2026-08-27,cough_medicine,9
pharmacy_001075,loc_006,2026-08-28,ORS,8
pharmacy_001076,loc_006,2026-08-28,fever_medicine,11
pharmacy_001077,loc_006,2026-08-28,cough_medicine,9
pharmacy_001078,loc_006,2026-08-29,ORS,11
pharmacy_001079,loc_006,2026-08-29,fever_medicine,15
pharmacy_001080,loc_006,2026-08-29,cough_medicine,8
pharmacy_001081,loc_007,2026-07-01,ORS,11
pharmacy_001082,loc_007,2026-07-01,fever_medicine,14
pharmacy_001083,loc_007,2026-07-01,cough_medicine,11
pharmacy_001084,loc_007,2026-07-02,ORS,8
pharmacy_001085,loc_007,2026-07-02,fever_medicine,10
pharmacy_001086,loc_007,2026-07-02,cough_medicine,8
pharmacy_001087,loc_007,2026-07-03,ORS,8
pharmacy_001088,loc_007,2026-07-03,fever_medicine,14
pharmacy_001089,loc_007,2026-07-03,cough_medicine,8
pharmacy_001090,loc_007,2026-07-04,ORS,7
pharmacy_001091,loc_007,2026-07-04,fever_medicine,15
pharmacy_001092,loc_007,2026-07-04,cough_medicine,8
pharmacy_001093,loc_007,2026-07-05,ORS,10
pharmacy_001094,loc_007,2026-07-05,fever_medicine,14
pharmacy_001095,loc_007,2026-07-05,cough_medicine,6
pharmacy_001096,loc_007,2026-07-06,ORS,6
pharmacy_001097,loc_007,2026-07-06,fever_medicine,13
pharmacy_001098,loc_007,2026-07-06,cough_medicine,8
pharmacy_001099,loc_007,2026-07-07,ORS,10
pharmacy_001100,loc_007,2026-07-07,fever_medicine,11
pharmacy_001101,loc_007,2026-07-07,cough_medicine,8
pharmacy_001102,loc_007,2026-07-08,ORS,7
pharmacy_001103,loc_007,2026-07-08,fever_medicine,16
pharmacy_001104,loc_007,2026-07-08,cough_medicine,7
pharmacy_001105,loc_007,2026-07-09,ORS,10
pharmacy_001106,loc_007,2026-07-09,fever_medicine,10
pharmacy_001107,loc_007,2026-07-09,cough_medicine,11
pharmacy_001108,loc_007,2026-07-10,ORS,12
pharmacy_001109,loc_007,2026-07-10,fever_medicine,11
pharmacy_001110,loc_007,2026-07-10,cough_medicine,9
pharmacy_001111,loc_007,2026-07-11,ORS,10
pharmacy_001112,loc_007,2026-07-11,fever_medicine,10
pharmacy_001113,loc_007,2026-07-11,cough_medicine,9
pharmacy_001114,loc_007,2026-07-12,ORS,11
pharmacy_001115,loc_007,2026-07-12,fever_medicine,11
pharmacy_001116,loc_007,2026-07-12,cough_medicine,8
pharmacy_001117,loc_007,2026-07-13,ORS,7
pharmacy_001118,loc_007,2026-07-13,fever_medicine,11
pharmacy_001119,loc_007,2026-07-13,cough_medicine,10
pharmacy_001120,loc_007,2026-07-14,ORS,8
pharmacy_001121,loc_007,2026-07-14,fever_medicine,16
pharmacy_001122,loc_007,2026-07-14,cough_medicine,6
pharmacy_001123,loc_007,2026-07-15,ORS,11
pharmacy_001124,loc_007,2026-07-15,fever_medicine,12
pharmacy_001125,loc_007,2026-07-15,cough_medicine,5
pharmacy_001126,loc_007,2026-07-16,ORS,6
pharmacy_001127,loc_007,2026-07-16,fever_medicine,13
pharmacy_001128,loc_007,2026-07-16,cough_medicine,7
pharmacy_001129,loc_007,2026-07-17,ORS,8
pharmacy_001130,loc_007,2026-07-17,fever_medicine,16
pharmacy_001131,loc_007,2026-07-17,cough_medicine,9
pharmacy_001132,loc_007,2026-07-18,ORS,7
pharmacy_001133,loc_007,2026-07-18,fever_medicine,10
pharmacy_001134,loc_007,2026-07-18,cough_medicine,7
pharmacy_001135,loc_007,2026-07-19,ORS,12
pharmacy_001136,loc_007,2026-07-19,fever_medicine,14
pharmacy_001137,loc_007,2026-07-19,cough_medicine,8
pharmacy_001138,loc_007,2026-07-20,ORS,9
pharmacy_001139,loc_007,2026-07-20,fever_medicine,15
pharmacy_001140,loc_007,2026-07-20,cough_medicine,8
pharmacy_001141,loc_007,2026-07-21,ORS,8
pharmacy_001142,loc_007,2026-07-21,fever_medicine,11
pharmacy_001143,loc_007,2026-07-21,cough_medicine,8
pharmacy_001144,loc_007,2026-07-22,ORS,6
pharmacy_001145,loc_007,2026-07-22,fever_medicine,14
pharmacy_001146,loc_007,2026-07-22,cough_medicine,5
pharmacy_001147,loc_007,2026-07-23,ORS,11
pharmacy_001148,loc_007,2026-07-23,fever_medicine,15
pharmacy_001149,loc_007,2026-07-23,cough_medicine,8
pharmacy_001150,loc_007,2026-07-24,ORS,11
pharmacy_001151,loc_007,2026-07-24,fever_medicine,15
pharmacy_001152,loc_007,2026-07-24,cough_medicine,11
pharmacy_001153,loc_007,2026-07-25,ORS,7
pharmacy_001154,loc_007,2026-07-25,fever_medicine,12
pharmacy_001155,loc_007,2026-07-25,cough_medicine,5
pharmacy_001156,loc_007,2026-07-26,ORS,10
pharmacy_001157,loc_007,2026-07-26,fever_medicine,13
pharmacy_001158,loc_007,2026-07-26,cough_medicine,6
pharmacy_001159,loc_007,2026-07-27,ORS,11
pharmacy_001160,loc_007,2026-07-27,fever_medicine,14
pharmacy_001161,loc_007,2026-07-27,cough_medicine,11
pharmacy_001162,loc_007,2026-07-28,ORS,9
pharmacy_001163,loc_007,2026-07-28,fever_medicine,16
pharmacy_001164,loc_007,2026-07-28,cough_medicine,9
pharmacy_001165,loc_007,2026-07-29,ORS,10
pharmacy_001166,loc_007,2026-07-29,fever_medicine,15
pharmacy_001167,loc_007,2026-07-29,cough_medicine,10
pharmacy_001168,loc_007,2026-07-30,ORS,6
pharmacy_001169,loc_007,2026-07-30,fever_medicine,14
pharmacy_001170,loc_007,2026-07-30,cough_medicine,8
pharmacy_001171,loc_007,2026-07-31,ORS,12
pharmacy_001172,loc_007,2026-07-31,fever_medicine,10
pharmacy_001173,loc_007,2026-07-31,cough_medicine,8
pharmacy_001174,loc_007,2026-08-01,ORS,10
pharmacy_001175,loc_007,2026-08-01,fever_medicine,14
pharmacy_001176,loc_007,2026-08-01,cough_medicine,5
pharmacy_001177,loc_007,2026-08-02,ORS,6
pharmacy_001178,loc_007,2026-08-02,fever_medicine,10
pharmacy_001179,loc_007,2026-08-02,cough_medicine,9
pharmacy_001180,loc_007,2026-08-03,ORS,7
pharmacy_001181,loc_007,2026-08-03,fever_medicine,14
pharmacy_001182,loc_007,2026-08-03,cough_medicine,7
pharmacy_001183,loc_007,2026-08-04,ORS,6
pharmacy_001184,loc_007,2026-08-04,fever_medicine,13
pharmacy_001185,loc_007,2026-08-04,cough_medicine,9
pharmacy_001186,loc_007,2026-08-05,ORS,12
pharmacy_001187,loc_007,2026-08-05,fever_medicine,15
pharmacy_001188,loc_007,2026-08-05,cough_medicine,10
pharmacy_001189,loc_007,2026-08-06,ORS,10
pharmacy_001190,loc_007,2026-08-06,fever_medicine,11
pharmacy_001191,loc_007,2026-08-06,cough_medicine,7
pharmacy_001192,loc_007,2026-08-07,ORS,6
pharmacy_001193,loc_007,2026-08-07,fever_medicine,10
pharmacy_001194,loc_007,2026-08-07,cough_medicine,9
pharmacy_001195,loc_007,2026-08-08,ORS,8
pharmacy_001196,loc_007,2026-08-08,fever_medicine,15
pharmacy_001197,loc_007,2026-08-08,cough_medicine,7
pharmacy_001198,loc_007,2026-08-09,ORS,11
pharmacy_001199,loc_007,2026-08-09,fever_medicine,13
pharmacy_001200,loc_007,2026-08-09,cough_medicine,9
pharmacy_001201,loc_007,2026-08-10,ORS,8
pharmacy_001202,loc_007,2026-08-10,fever_medicine,11
pharmacy_001203,loc_007,2026-08-10,cough_medicine,9
pharmacy_001204,loc_007,2026-08-11,ORS,10
pharmacy_001205,loc_007,2026-08-11,fever_medicine,10
pharmacy_001206,loc_007,2026-08-11,cough_medicine,11
pharmacy_001207,loc_007,2026-08-12,ORS,11
pharmacy_001208,loc_007,2026-08-12,fever_medicine,11
pharmacy_001209,loc_007,2026-08-12,cough_medicine,6
pharmacy_001210,loc_007,2026-08-13,ORS,8
pharmacy_001211,loc_007,2026-08-13,fever_medicine,10
pharmacy_001212,loc_007,2026-08-13,cough_medicine,5
pharmacy_001213,loc_007,2026-08-14,ORS,8
pharmacy_001214,loc_007,2026-08-14,fever_medicine,12
pharmacy_001215,loc_007,2026-08-14,cough_medicine,8
pharmacy_001216,loc_007,2026-08-15,ORS,10
pharmacy_001217,loc_007,2026-08-15,fever_medicine,12
pharmacy_001218,loc_007,2026-08-15,cough_medicine,11
pharmacy_001219,loc_007,2026-08-16,ORS,8
pharmacy_001220,loc_007,2026-08-16,fever_medicine,15
pharmacy_001221,loc_007,2026-08-16,cough_medicine,8
pharmacy_001222,loc_007,2026-08-17,ORS,7
pharmacy_001223,loc_007,2026-08-17,fever_medicine,15
pharmacy_001224,loc_007,2026-08-17,cough_medicine,11
pharmacy_001225,loc_007,2026-08-18,ORS,7
pharmacy_001226,loc_007,2026-08-18,fever_medicine,12
pharmacy_001227,loc_007,2026-08-18,cough_medicine,6
pharmacy_001228,loc_007,2026-08-19,ORS,8
pharmacy_001229,loc_007,2026-08-19,fever_medicine,15
pharmacy_001230,loc_007,2026-08-19,cough_medicine,10
pharmacy_001231,loc_007,2026-08-20,ORS,10
pharmacy_001232,loc_007,2026-08-20,fever_medicine,14
pharmacy_001233,loc_007,2026-08-20,cough_medicine,10
pharmacy_001234,loc_007,2026-08-21,ORS,11
pharmacy_001235,loc_007,2026-08-21,fever_medicine,11
pharmacy_001236,loc_007,2026-08-21,cough_medicine,8
pharmacy_001237,loc_007,2026-08-22,ORS,11
pharmacy_001238,loc_007,2026-08-22,fever_medicine,13
pharmacy_001239,loc_007,2026-08-22,cough_medicine,5
pharmacy_001240,loc_007,2026-08-23,ORS,11
pharmacy_001241,loc_007,2026-08-23,fever_medicine,12
pharmacy_001242,loc_007,2026-08-23,cough_medicine,5
pharmacy_001243,loc_007,2026-08-24,ORS,8
pharmacy_001244,loc_007,2026-08-24,fever_medicine,11
pharmacy_001245,loc_007,2026-08-24,cough_medicine,6
pharmacy_001246,loc_007,2026-08-25,ORS,12
pharmacy_001247,loc_007,2026-08-25,fever_medicine,12
pharmacy_001248,loc_007,2026-08-25,cough_medicine,7
pharmacy_001249,loc_007,2026-08-26,ORS,9
pharmacy_001250,loc_007,2026-08-26,fever_medicine,12
pharmacy_001251,loc_007,2026-08-26,cough_medicine,7
pharmacy_001252,loc_007,2026-08-27,ORS,6
pharmacy_001253,loc_007,2026-08-27,fever_medicine,11
pharmacy_001254,loc_007,2026-08-27,cough_medicine,8
pharmacy_001255,loc_007,2026-08-28,ORS,9
pharmacy_001256,loc_007,2026-08-28,fever_medicine,10
pharmacy_001257,loc_007,2026-08-28,cough_medicine,9
pharmacy_001258,loc_007,2026-08-29,ORS,9
pharmacy_001259,loc_007,2026-08-29,fever_medicine,11
pharmacy_001260,loc_007,2026-08-29,cough_medicine,5
pharmacy_001261,loc_008,2026-07-01,ORS,9
pharmacy_001262,loc_008,2026-07-01,fever_medicine,15
pharmacy_001263,loc_008,2026-07-01,cough_medicine,10
pharmacy_001264,loc_008,2026-07-02,ORS,8
pharmacy_001265,loc_008,2026-07-02,fever_medicine,14
pharmacy_001266,loc_008,2026-07-02,cough_medicine,8
pharmacy_001267,loc_008,2026-07-03,ORS,11
pharmacy_001268,loc_008,2026-07-03,fever_medicine,10
pharmacy_001269,loc_008,2026-07-03,cough_medicine,10
pharmacy_001270,loc_008,2026-07-04,ORS,8
pharmacy_001271,loc_008,2026-07-04,fever_medicine,16
pharmacy_001272,loc_008,2026-07-04,cough_medicine,5
pharmacy_001273,loc_008,2026-07-05,ORS,12
pharmacy_001274,loc_008,2026-07-05,fever_medicine,11
pharmacy_001275,loc_008,2026-07-05,cough_medicine,6
pharmacy_001276,loc_008,2026-07-06,ORS,9
pharmacy_001277,loc_008,2026-07-06,fever_medicine,16
pharmacy_001278,loc_008,2026-07-06,cough_medicine,10
pharmacy_001279,loc_008,2026-07-07,ORS,11
pharmacy_001280,loc_008,2026-07-07,fever_medicine,13
pharmacy_001281,loc_008,2026-07-07,cough_medicine,6
pharmacy_001282,loc_008,2026-07-08,ORS,12
pharmacy_001283,loc_008,2026-07-08,fever_medicine,13
pharmacy_001284,loc_008,2026-07-08,cough_medicine,9
pharmacy_001285,loc_008,2026-07-09,ORS,11
pharmacy_001286,loc_008,2026-07-09,fever_medicine,13
pharmacy_001287,loc_008,2026-07-09,cough_medicine,11
pharmacy_001288,loc_008,2026-07-10,ORS,6
pharmacy_001289,loc_008,2026-07-10,fever_medicine,10
pharmacy_001290,loc_008,2026-07-10,cough_medicine,9
pharmacy_001291,loc_008,2026-07-11,ORS,9
pharmacy_001292,loc_008,2026-07-11,fever_medicine,16
pharmacy_001293,loc_008,2026-07-11,cough_medicine,9
pharmacy_001294,loc_008,2026-07-12,ORS,7
pharmacy_001295,loc_008,2026-07-12,fever_medicine,16
pharmacy_001296,loc_008,2026-07-12,cough_medicine,5
pharmacy_001297,loc_008,2026-07-13,ORS,9
pharmacy_001298,loc_008,2026-07-13,fever_medicine,11
pharmacy_001299,loc_008,2026-07-13,cough_medicine,7
pharmacy_001300,loc_008,2026-07-14,ORS,9
pharmacy_001301,loc_008,2026-07-14,fever_medicine,11
pharmacy_001302,loc_008,2026-07-14,cough_medicine,7
pharmacy_001303,loc_008,2026-07-15,ORS,9
pharmacy_001304,loc_008,2026-07-15,fever_medicine,12
pharmacy_001305,loc_008,2026-07-15,cough_medicine,11
pharmacy_001306,loc_008,2026-07-16,ORS,6
pharmacy_001307,loc_008,2026-07-16,fever_medicine,10
pharmacy_001308,loc_008,2026-07-16,cough_medicine,9
pharmacy_001309,loc_008,2026-07-17,ORS,12
pharmacy_001310,loc_008,2026-07-17,fever_medicine,16
pharmacy_001311,loc_008,2026-07-17,cough_medicine,8
pharmacy_001312,loc_008,2026-07-18,ORS,6
pharmacy_001313,loc_008,2026-07-18,fever_medicine,13
pharmacy_001314,loc_008,2026-07-18,cough_medicine,6
pharmacy_001315,loc_008,2026-07-19,ORS,7
pharmacy_001316,loc_008,2026-07-19,fever_medicine,15
pharmacy_001317,loc_008,2026-07-19,cough_medicine,8
pharmacy_001318,loc_008,2026-07-20,ORS,7
pharmacy_001319,loc_008,2026-07-20,fever_medicine,15
pharmacy_001320,loc_008,2026-07-20,cough_medicine,11
pharmacy_001321,loc_008,2026-07-21,ORS,10
pharmacy_001322,loc_008,2026-07-21,fever_medicine,13
pharmacy_001323,loc_008,2026-07-21,cough_medicine,10
pharmacy_001324,loc_008,2026-07-22,ORS,8
pharmacy_001325,loc_008,2026-07-22,fever_medicine,16
pharmacy_001326,loc_008,2026-07-22,cough_medicine,8
pharmacy_001327,loc_008,2026-07-23,ORS,8
pharmacy_001328,loc_008,2026-07-23,fever_medicine,11
pharmacy_001329,loc_008,2026-07-23,cough_medicine,6
pharmacy_001330,loc_008,2026-07-24,ORS,7
pharmacy_001331,loc_008,2026-07-24,fever_medicine,14
pharmacy_001332,loc_008,2026-07-24,cough_medicine,9
pharmacy_001333,loc_008,2026-07-25,ORS,8
pharmacy_001334,loc_008,2026-07-25,fever_medicine,11
pharmacy_001335,loc_008,2026-07-25,cough_medicine,9
pharmacy_001336,loc_008,2026-07-26,ORS,12
pharmacy_001337,loc_008,2026-07-26,fever_medicine,13
pharmacy_001338,loc_008,2026-07-26,cough_medicine,5
pharmacy_001339,loc_008,2026-07-27,ORS,12
pharmacy_001340,loc_008,2026-07-27,fever_medicine,10
pharmacy_001341,loc_008,2026-07-27,cough_medicine,7
pharmacy_001342,loc_008,2026-07-28,ORS,11
pharmacy_001343,loc_008,2026-07-28,fever_medicine,14
pharmacy_001344,loc_008,2026-07-28,cough_medicine,8
pharmacy_001345,loc_008,2026-07-29,ORS,9
pharmacy_001346,loc_008,2026-07-29,fever_medicine,10
pharmacy_001347,loc_008,2026-07-29,cough_medicine,6
pharmacy_001348,loc_008,2026-07-30,ORS,9
pharmacy_001349,loc_008,2026-07-30,fever_medicine,16
pharmacy_001350,loc_008,2026-07-30,cough_medicine,10
pharmacy_001351,loc_008,2026-07-31,ORS,6
pharmacy_001352,loc_008,2026-07-31,fever_medicine,12
pharmacy_001353,loc_008,2026-07-31,cough_medicine,10
pharmacy_001354,loc_008,2026-08-01,ORS,6
pharmacy_001355,loc_008,2026-08-01,fever_medicine,16
pharmacy_001356,loc_008,2026-08-01,cough_medicine,8
pharmacy_001357,loc_008,2026-08-02,ORS,12
pharmacy_001358,loc_008,2026-08-02,fever_medicine,11
pharmacy_001359,loc_008,2026-08-02,cough_medicine,9
pharmacy_001360,loc_008,2026-08-03,ORS,7
pharmacy_001361,loc_008,2026-08-03,fever_medicine,10
pharmacy_001362,loc_008,2026-08-03,cough_medicine,8
pharmacy_001363,loc_008,2026-08-04,ORS,6
pharmacy_001364,loc_008,2026-08-04,fever_medicine,10
pharmacy_001365,loc_008,2026-08-04,cough_medicine,8
pharmacy_001366,loc_008,2026-08-05,ORS,6
pharmacy_001367,loc_008,2026-08-05,fever_medicine,15
pharmacy_001368,loc_008,2026-08-05,cough_medicine,11
pharmacy_001369,loc_008,2026-08-06,ORS,9
pharmacy_001370,loc_008,2026-08-06,fever_medicine,11
pharmacy_001371,loc_008,2026-08-06,cough_medicine,8
pharmacy_001372,loc_008,2026-08-07,ORS,10
pharmacy_001373,loc_008,2026-08-07,fever_medicine,12
pharmacy_001374,loc_008,2026-08-07,cough_medicine,6
pharmacy_001375,loc_008,2026-08-08,ORS,11
pharmacy_001376,loc_008,2026-08-08,fever_medicine,11
pharmacy_001377,loc_008,2026-08-08,cough_medicine,8
pharmacy_001378,loc_008,2026-08-09,ORS,9
pharmacy_001379,loc_008,2026-08-09,fever_medicine,15
pharmacy_001380,loc_008,2026-08-09,cough_medicine,7
pharmacy_001381,loc_008,2026-08-10,ORS,10
pharmacy_001382,loc_008,2026-08-10,fever_medicine,11
pharmacy_001383,loc_008,2026-08-10,cough_medicine,7
pharmacy_001384,loc_008,2026-08-11,ORS,11
pharmacy_001385,loc_008,2026-08-11,fever_medicine,15
pharmacy_001386,loc_008,2026-08-11,cough_medicine,6
pharmacy_001387,loc_008,2026-08-12,ORS,10
pharmacy_001388,loc_008,2026-08-12,fever_medicine,16
pharmacy_001389,loc_008,2026-08-12,cough_medicine,7
pharmacy_001390,loc_008,2026-08-13,ORS,6
pharmacy_001391,loc_008,2026-08-13,fever_medicine,12
pharmacy_001392,loc_008,2026-08-13,cough_medicine,5
pharmacy_001393,loc_008,2026-08-14,ORS,8
pharmacy_001394,loc_008,2026-08-14,fever_medicine,15
pharmacy_001395,loc_008,2026-08-14,cough_medicine,7
pharmacy_001396,loc_008,2026-08-15,ORS,8
pharmacy_001397,loc_008,2026-08-15,fever_medicine,10
pharmacy_001398,loc_008,2026-08-15,cough_medicine,11
pharmacy_001399,loc_008,2026-08-16,ORS,9
pharmacy_001400,loc_008,2026-08-16,fever_medicine,10
pharmacy_001401,loc_008,2026-08-16,cough_medicine,10
pharmacy_001402,loc_008,2026-08-17,ORS,9
pharmacy_001403,loc_008,2026-08-17,fever_medicine,10
pharmacy_001404,loc_008,2026-08-17,cough_medicine,5
pharmacy_001405,loc_008,2026-08-18,ORS,7
pharmacy_001406,loc_008,2026-08-18,fever_medicine,11
pharmacy_001407,loc_008,2026-08-18,cough_medicine,10
pharmacy_001408,loc_008,2026-08-19,ORS,8
pharmacy_001409,loc_008,2026-08-19,fever_medicine,11
pharmacy_001410,loc_008,2026-08-19,cough_medicine,10
pharmacy_001411,loc_008,2026-08-20,ORS,10
pharmacy_001412,loc_008,2026-08-20,fever_medicine,15
pharmacy_001413,loc_008,2026-08-20,cough_medicine,10
pharmacy_001414,loc_008,2026-08-21,ORS,12
pharmacy_001415,loc_008,2026-08-21,fever_medicine,14
pharmacy_001416,loc_008,2026-08-21,cough_medicine,5
pharmacy_001417,loc_008,2026-08-22,ORS,8
pharmacy_001418,loc_008,2026-08-22,fever_medicine,10
pharmacy_001419,loc_008,2026-08-22,cough_medicine,6
pharmacy_001420,loc_008,2026-08-23,ORS,6
pharmacy_001421,loc_008,2026-08-23,fever_medicine,15
pharmacy_001422,loc_008,2026-08-23,cough_medicine,9
pharmacy_001423,loc_008,2026-08-24,ORS,8
pharmacy_001424,loc_008,2026-08-24,fever_medicine,15
pharmacy_001425,loc_008,2026-08-24,cough_medicine,6
pharmacy_001426,loc_008,2026-08-25,ORS,7
pharmacy_001427,loc_008,2026-08-25,fever_medicine,11
pharmacy_001428,loc_008,2026-08-25,cough_medicine,9
pharmacy_001429,loc_008,2026-08-26,ORS,11
pharmacy_001430,loc_008,2026-08-26,fever_medicine,16
pharmacy_001431,loc_008,2026-08-26,cough_medicine,10
pharmacy_001432,loc_008,2026-08-27,ORS,11
pharmacy_001433,loc_008,2026-08-27,fever_medicine,11
pharmacy_001434,loc_008,2026-08-27,cough_medicine,6
pharmacy_001435,loc_008,2026-08-28,ORS,7
pharmacy_001436,loc_008,2026-08-28,fever_medicine,12
pharmacy_001437,loc_008,2026-08-28,cough_medicine,9
pharmacy_001438,loc_008,2026-08-29,ORS,7
pharmacy_001439,loc_008,2026-08-29,fever_medicine,12
pharmacy_001440,loc_008,2026-08-29,cough_medicine,7
pharmacy_001441,loc_009,2026-07-01,ORS,9
pharmacy_001442,loc_009,2026-07-01,fever_medicine,15
pharmacy_001443,loc_009,2026-07-01,cough_medicine,11
pharmacy_001444,loc_009,2026-07-02,ORS,6
pharmacy_001445,loc_009,2026-07-02,fever_medicine,15
