signal_id,location_id,date,syndrome,case_count
asha_001176,loc_005,2026-08-23,rash,0
asha_001177,loc_005,2026-08-24,fever,3
asha_001178,loc_005,2026-08-24,diarrhea,3
asha_001179,loc_005,2026-08-24,cough,4
asha_001180,loc_005,2026-08-24,rash,0
asha_001181,loc_005,2026-08-25,fever,3
asha_001182,loc_005,2026-08-25,diarrhea,5
asha_001183,loc_005,2026-08-25,cough,5
asha_001184,loc_005,2026-08-25,rash,0
asha_001185,loc_005,2026-08-26,fever,2
asha_001186,loc_005,2026-08-26,diarrhea,1
asha_001187,loc_005,2026-08-26,cough,5
asha_001188,loc_005,2026-08-26,rash,3
asha_001189,loc_005,2026-08-27,fever,5
asha_001190,loc_005,2026-08-27,diarrhea,1
asha_001191,loc_005,2026-08-27,cough,5
asha_001192,loc_005,2026-08-27,rash,0
asha_001193,loc_005,2026-08-28,fever,4
asha_001194,loc_005,2026-08-28,diarrhea,4
asha_001195,loc_005,2026-08-28,cough,1
asha_001196,loc_005,2026-08-28,rash,1
asha_001197,loc_005,2026-08-29,fever,3
asha_001198,loc_005,2026-08-29,diarrhea,4
asha_001199,loc_005,2026-08-29,cough,3
asha_001200,loc_005,2026-08-29,rash,0
asha_001201,loc_006,2026-07-01,fever,5
asha_001202,loc_006,2026-07-01,diarrhea,2
asha_001203,loc_006,2026-07-01,cough,3
asha_001204,loc_006,2026-07-01,rash,0
asha_001205,loc_006,2026-07-02,fever,6
asha_001206,loc_006,2026-07-02,diarrhea,1
asha_001207,loc_006,2026-07-02,cough,3
asha_001208,loc_006,2026-07-02,rash,3
asha_001209,loc_006,2026-07-03,fever,6
asha_001210,loc_006,2026-07-03,diarrhea,4
asha_001211,loc_006,2026-07-03,cough,2
asha_001212,loc_006,2026-07-03,rash,0
asha_001213,loc_006,2026-07-04,fever,3
asha_001214,loc_006,2026-07-04,diarrhea,2
asha_001215,loc_006,2026-07-04,cough,1
asha_001216,loc_006,2026-07-04,rash,2
asha_001217,loc_006,2026-07-05,fever,2
asha_001218,loc_006,2026-07-05,diarrhea,5
asha_001219,loc_006,2026-07-05,cough,4
asha_001220,loc_006,2026-07-05,rash,0
asha_001221,loc_006,2026-07-06,fever,3
asha_001222,loc_006,2026-07-06,diarrhea,1
asha_001223,loc_006,2026-07-06,cough,4
asha_001224,loc_006,2026-07-06,rash,0
asha_001225,loc_006,2026-07-07,fever,2
asha_001226,loc_006,2026-07-07,diarrhea,1
asha_001227,loc_006,2026-07-07,cough,3
asha_001228,loc_006,2026-07-07,rash,0
asha_001229,loc_006,2026-07-08,fever,3
asha_001230,loc_006,2026-07-08,diarrhea,3
asha_001231,loc_006,2026-07-08,cough,3
asha_001232,loc_006,2026-07-08,rash,2
asha_001233,loc_006,2026-07-09,fever,2
asha_001234,loc_006,2026-07-09,diarrhea,1
asha_001235,loc_006,2026-07-09,cough,5
asha_001236,loc_006,2026-07-09,rash,0
asha_001237,loc_006,2026-07-10,fever,4
asha_001238,loc_006,2026-07-10,diarrhea,2
asha_001239,loc_006,2026-07-10,cough,1
asha_001240,loc_006,2026-07-10,rash,1
asha_001241,loc_006,2026-07-11,fever,2
asha_001242,loc_006,2026-07-11,diarrhea,5
asha_001243,loc_006,2026-07-11,cough,5
asha_001244,loc_006,2026-07-11,rash,1
asha_001245,loc_006,2026-07-12,fever,2
asha_001246,loc_006,2026-07-12,diarrhea,3
asha_001247,loc_006,2026-07-12,cough,4
asha_001248,loc_006,2026-07-12,rash,3
asha_001249,loc_006,2026-07-13,fever,3
asha_001250,loc_006,2026-07-13,diarrhea,4
asha_001251,loc_006,2026-07-13,cough,4
asha_001252,loc_006,2026-07-13,rash,1
asha_001253,loc_006,2026-07-14,fever,6
asha_001254,loc_006,2026-07-14,diarrhea,4
asha_001255,loc_006,2026-07-14,cough,2
asha_001256,loc_006,2026-07-14,rash,1
asha_001257,loc_006,2026-07-15,fever,2
asha_001258,loc_006,2026-07-15,diarrhea,2
asha_001259,loc_006,2026-07-15,cough,5
asha_001260,loc_006,2026-07-15,rash,1
asha_001261,loc_006,2026-07-16,fever,5
asha_001262,loc_006,2026-07-16,diarrhea,1
asha_001263,loc_006,2026-07-16,cough,1
asha_001264,loc_006,2026-07-16,rash,0
asha_001265,loc_006,2026-07-17,fever,6
asha_001266,loc_006,2026-07-17,diarrhea,1
asha_001267,loc_006,2026-07-17,cough,5
asha_001268,loc_006,2026-07-17,rash,0
asha_001269,loc_006,2026-07-18,fever,3
asha_001270,loc_006,2026-07-18,diarrhea,3
asha_001271,loc_006,2026-07-18,cough,4
asha_001272,loc_006,2026-07-18,rash,1
asha_001273,loc_006,2026-07-19,fever,3
asha_001274,loc_006,2026-07-19,diarrhea,1
asha_001275,loc_006,2026-07-19,cough,2
asha_001276,loc_006,2026-07-19,rash,0
asha_001277,loc_006,2026-07-20,fever,4
asha_001278,loc_006,2026-07-20,diarrhea,2
asha_001279,loc_006,2026-07-20,cough,1
asha_001280,loc_006,2026-07-20,rash,2
asha_001281,loc_006,2026-07-21,fever,4
asha_001282,loc_006,2026-07-21,diarrhea,4
asha_001283,loc_006,2026-07-21,cough,4
asha_001284,loc_006,2026-07-21,rash,2
asha_001285,loc_006,2026-07-22,fever,4
asha_001286,loc_006,2026-07-22,diarrhea,3
asha_001287,loc_006,2026-07-22,cough,1
asha_001288,loc_006,2026-07-22,rash,3
asha_001289,loc_006,2026-07-23,fever,4
asha_001290,loc_006,2026-07-23,diarrhea,3
asha_001291,loc_006,2026-07-23,cough,4
asha_001292,loc_006,2026-07-23,rash,0
asha_001293,loc_006,2026-07-24,fever,3
asha_001294,loc_006,2026-07-24,diarrhea,4
asha_001295,loc_006,2026-07-24,cough,3
asha_001296,loc_006,2026-07-24,rash,0
asha_001297,loc_006,2026-07-25,fever,4
asha_001298,loc_006,2026-07-25,diarrhea,4
asha_001299,loc_006,2026-07-25,cough,1
asha_001300,loc_006,2026-07-25,rash,2
asha_001301,loc_006,2026-07-26,fever,6
asha_001302,loc_006,2026-07-26,diarrhea,1
asha_001303,loc_006,2026-07-26,cough,2
asha_001304,loc_006,2026-07-26,rash,3
asha_001305,loc_006,2026-07-27,fever,2
asha_001306,loc_006,2026-07-27,diarrhea,2
asha_001307,loc_006,2026-07-27,cough,3
asha_001308,loc_006,2026-07-27,rash,0
asha_001309,loc_006,2026-07-28,fever,2
asha_001310,loc_006,2026-07-28,diarrhea,5
asha_001311,loc_006,2026-07-28,cough,1
asha_001312,loc_006,2026-07-28,rash,3
asha_001313,loc_006,2026-07-29,fever,6
asha_001314,loc_006,2026-07-29,diarrhea,1
asha_001315,loc_006,2026-07-29,cough,4
asha_001316,loc_006,2026-07-29,rash,0
asha_001317,loc_006,2026-07-30,fever,3
asha_001318,loc_006,2026-07-30,diarrhea,1
asha_001319,loc_006,2026-07-30,cough,2
asha_001320,loc_006,2026-07-30,rash,0
asha_001321,loc_006,2026-07-31,fever,3
asha_001322,loc_006,2026-07-31,diarrhea,2
asha_001323,loc_006,2026-07-31,cough,1
asha_001324,loc_006,2026-07-31,rash,1
asha_001325,loc_006,2026-08-01,fever,2
asha_001326,loc_006,2026-08-01,diarrhea,1
asha_001327,loc_006,2026-08-01,cough,5
asha_001328,loc_006,2026-08-01,rash,0
asha_001329,loc_006,2026-08-02,fever,6
asha_001330,loc_006,2026-08-02,diarrhea,1
asha_001331,loc_006,2026-08-02,cough,3
asha_001332,loc_006,2026-08-02,rash,0
asha_001333,loc_006,2026-08-03,fever,2
asha_001334,loc_006,2026-08-03,diarrhea,3
asha_001335,loc_006,2026-08-03,cough,4
asha_001336,loc_006,2026-08-03,rash,2
asha_001337,loc_006,2026-08-04,fever,3
asha_001338,loc_006,2026-08-04,diarrhea,2
asha_001339,loc_006,2026-08-04,cough,4
asha_001340,loc_006,2026-08-04,rash,2
asha_001341,loc_006,2026-08-05,fever,6
asha_001342,loc_006,2026-08-05,diarrhea,3
asha_001343,loc_006,2026-08-05,cough,2
asha_001344,loc_006,2026-08-05,rash,0
asha_001345,loc_006,2026-08-06,fever,4
asha_001346,loc_006,2026-08-06,diarrhea,2
asha_001347,loc_006,2026-08-06,cough,4
asha_001348,loc_006,2026-08-06,rash,0
asha_001349,loc_006,2026-08-07,fever,5
asha_001350,loc_006,2026-08-07,diarrhea,5
asha_001351,loc_006,2026-08-07,cough,4
asha_001352,loc_006,2026-08-07,rash,2
asha_001353,loc_006,2026-08-08,fever,4
asha_001354,loc_006,2026-08-08,diarrhea,1
asha_001355,loc_006,2026-08-08,cough,1
asha_001356,loc_006,2026-08-08,rash,0
asha_001357,loc_006,2026-08-09,fever,2
asha_001358,loc_006,2026-08-09,diarrhea,1
asha_001359,loc_006,2026-08-09,cough,4
asha_001360,loc_006,2026-08-09,rash,2
asha_001361,loc_006,2026-08-10,fever,6
asha_001362,loc_006,2026-08-10,diarrhea,3
asha_001363,loc_006,2026-08-10,cough,3
asha_001364,loc_006,2026-08-10,rash,1
asha_001365,loc_006,2026-08-11,fever,2
asha_001366,loc_006,2026-08-11,diarrhea,5
asha_001367,loc_006,2026-08-11,cough,4
asha_001368,loc_006,2026-08-11,rash,3
asha_001369,loc_006,2026-08-12,fever,2
asha_001370,loc_006,2026-08-12,diarrhea,5
asha_001371,loc_006,2026-08-12,cough,4
asha_001372,loc_006,2026-08-12,rash,2
asha_001373,loc_006,2026-08-13,fever,2
asha_001374,loc_006,2026-08-13,diarrhea,1
asha_001375,loc_006,2026-08-13,cough,3
asha_001376,loc_006,2026-08-13,rash,0
asha_001377,loc_006,2026-08-14,fever,6
asha_001378,loc_006,2026-08-14,diarrhea,4
asha_001379,loc_006,2026-08-14,cough,5
asha_001380,loc_006,2026-08-14,rash,0
asha_001381,loc_006,2026-08-15,fever,3
asha_001382,loc_006,2026-08-15,diarrhea,5
asha_001383,loc_006,2026-08-15,cough,4
asha_001384,loc_006,2026-08-15,rash,0
asha_001385,loc_006,2026-08-16,fever,4
asha_001386,loc_006,2026-08-16,diarrhea,2
asha_001387,loc_006,2026-08-16,cough,5
asha_001388,loc_006,2026-08-16,rash,0
asha_001389,loc_006,2026-08-17,fever,5
asha_001390,loc_006,2026-08-17,diarrhea,5
asha_001391,loc_006,2026-08-17,cough,5
asha_001392,loc_006,2026-08-17,rash,1
asha_001393,loc_006,2026-08-18,fever,5
asha_001394,loc_006,2026-08-18,diarrhea,1
asha_001395,loc_006,2026-08-18,cough,2
asha_001396,loc_006,2026-08-18,rash,0
asha_001397,loc_006,2026-08-19,fever,5
asha_001398,loc_006,2026-08-19,diarrhea,3
asha_001399,loc_006,2026-08-19,cough,4
asha_001400,loc_006,2026-08-19,rash,3
asha_001401,loc_006,2026-08-20,fever,3
asha_001402,loc_006,2026-08-20,diarrhea,3
asha_001403,loc_006,2026-08-20,cough,3
asha_001404,loc_006,2026-08-20,rash,2
asha_001405,loc_006,2026-08-21,fever,5
asha_001406,loc_006,2026-08-21,diarrhea,5
asha_001407,loc_006,2026-08-21,cough,5
asha_001408,loc_006,2026-08-21,rash,1
asha_001409,loc_006,2026-08-22,fever,4
asha_001410,loc_006,2026-08-22,diarrhea,2
asha_001411,loc_006,2026-08-22,cough,4
asha_001412,loc_006,2026-08-22,rash,3
asha_001413,loc_006,2026-08-23,fever,5
asha_001414,loc_006,2026-08-23,diarrhea,3
asha_001415,loc_006,2026-08-23,cough,5
asha_001416,loc_006,2026-08-23,rash,0
asha_001417,loc_006,2026-08-24,fever,6
asha_001418,loc_006,2026-08-24,diarrhea,2
asha_001419,loc_006,2026-08-24,cough,5
asha_001420,loc_006,2026-08-24,rash,3
asha_001421,loc_006,2026-08-25,fever,3
asha_001422,loc_006,2026-08-25,diarrhea,2
asha_001423,loc_006,2026-08-25,cough,5
asha_001424,loc_006,2026-08-25,rash,3
asha_001425,loc_006,2026-08-26,fever,6
asha_001426,loc_006,2026-08-26,diarrhea,1
asha_001427,loc_006,2026-08-26,cough,1
asha_001428,loc_006,2026-08-26,rash,2
asha_001429,loc_006,2026-08-27,fever,2
asha_001430,loc_006,2026-08-27,diarrhea,2
asha_001431,loc_006,2026-08-27,cough,1
asha_001432,loc_006,2026-08-27,rash,0
asha_001433,loc_006,2026-08-28,fever,5
asha_001434,loc_006,2026-08-28,diarrhea,5
asha_001435,loc_006,2026-08-28,cough,2
asha_001436,loc_006,2026-08-28,rash,3
asha_001437,loc_006,2026-08-29,fever,5
asha_001438,loc_006,2026-08-29,diarrhea,1
asha_001439,loc_006,2026-08-29,cough,5
asha_001440,loc_006,2026-08-29,rash,0
asha_001441,loc_007,2026-07-01,fever,2
asha_001442,loc_007,2026-07-01,diarrhea,3
asha_001443,loc_007,2026-07-01,cough,2
asha_001444,loc_007,2026-07-01,rash,3
asha_001445,loc_007,2026-07-02,fever,2
asha_001446,loc_007,2026-07-02,diarrhea,1
asha_001447,loc_007,2026-07-02,cough,1
asha_001448,loc_007,2026-07-02,rash,0
asha_001449,loc_007,2026-07-03,fever,6
asha_001450,loc_007,2026-07-03,diarrhea,5
asha_001451,loc_007,2026-07-03,cough,4
asha_001452,loc_007,2026-07-03,rash,3
asha_001453,loc_007,2026-07-04,fever,6
asha_001454,loc_007,2026-07-04,diarrhea,4
asha_001455,loc_007,2026-07-04,cough,2
asha_001456,loc_007,2026-07-04,rash,0
asha_001457,loc_007,2026-07-05,fever,3
asha_001458,loc_007,2026-07-05,diarrhea,4
asha_001459,loc_007,2026-07-05,cough,5
asha_001460,loc_007,2026-07-05,rash,0
asha_001461,loc_007,2026-07-06,fever,2
asha_001462,loc_007,2026-07-06,diarrhea,5
asha_001463,loc_007,2026-07-06,cough,1
asha_001464,loc_007,2026-07-06,rash,3
asha_001465,loc_007,2026-07-07,fever,3
asha_001466,loc_007,2026-07-07,diarrhea,1
asha_001467,loc_007,2026-07-07,cough,5
asha_001468,loc_007,2026-07-07,rash,0
asha_001469,loc_007,2026-07-08,fever,6
asha_001470,loc_007,2026-07-08,diarrhea,1
asha_001471,loc_007,2026-07-08,cough,3
asha_001472,loc_007,2026-07-08,rash,2
asha_001473,loc_007,2026-07-09,fever,5
asha_001474,loc_007,2026-07-09,diarrhea,4
asha_001475,loc_007,2026-07-09,cough,5
asha_001476,loc_007,2026-07-09,rash,0
asha_001477,loc_007,2026-07-10,fever,3
asha_001478,loc_007,2026-07-10,diarrhea,1
asha_001479,loc_007,2026-07-10,cough,4
asha_001480,loc_007,2026-07-10,rash,1
asha_001481,loc_007,2026-07-11,fever,2
asha_001482,loc_007,2026-07-11,diarrhea,3
asha_001483,loc_007,2026-07-11,cough,3
asha_001484,loc_007,2026-07-11,rash,2
asha_001485,loc_007,2026-07-12,fever,5
asha_001486,loc_007,2026-07-12,diarrhea,5
asha_001487,loc_007,2026-07-12,cough,2
asha_001488,loc_007,2026-07-12,rash,1
asha_001489,loc_007,2026-07-13,fever,2
asha_001490,loc_007,2026-07-13,diarrhea,3
asha_001491,loc_007,2026-07-13,cough,1
asha_001492,loc_007,2026-07-13,rash,0
asha_001493,loc_007,2026-07-14,fever,6
asha_001494,loc_007,2026-07-14,diarrhea,3
asha_001495,loc_007,2026-07-14,cough,5
asha_001496,loc_007,2026-07-14,rash,0
asha_001497,loc_007,2026-07-15,fever,5
asha_001498,loc_007,2026-07-15,diarrhea,3
asha_001499,loc_007,2026-07-15,cough,3
asha_001500,loc_007,2026-07-15,rash,0
asha_001501,loc_007,2026-07-16,fever,3
asha_001502,loc_007,2026-07-16,diarrhea,3
asha_001503,loc_007,2026-07-16,cough,5
asha_001504,loc_007,2026-07-16,rash,2
asha_001505,loc_007,2026-07-17,fever,5
asha_001506,loc_007,2026-07-17,diarrhea,2
asha_001507,loc_007,2026-07-17,cough,2
asha_001508,loc_007,2026-07-17,rash,3
asha_001509,loc_007,2026-07-18,fever,2
asha_001510,loc_007,2026-07-18,diarrhea,4
asha_001511,loc_007,2026-07-18,cough,5
asha_001512,loc_007,2026-07-18,rash,3
asha_001513,loc_007,2026-07-19,fever,5
asha_001514,loc_007,2026-07-19,diarrhea,5
asha_001515,loc_007,2026-07-19,cough,2
asha_001516,loc_007,2026-07-19,rash,0
asha_001517,loc_007,2026-07-20,fever,2
asha_001518,loc_007,2026-07-20,diarrhea,5
asha_001519,loc_007,2026-07-20,cough,3
asha_001520,loc_007,2026-07-20,rash,1
asha_001521,loc_007,2026-07-21,fever,5
asha_001522,loc_007,2026-07-21,diarrhea,5
asha_001523,loc_007,2026-07-21,cough,4
asha_001524,loc_007,2026-07-21,rash,2
asha_001525,loc_007,2026-07-22,fever,2
asha_001526,loc_007,2026-07-22,diarrhea,3
asha_001527,loc_007,2026-07-22,cough,3
asha_001528,loc_007,2026-07-22,rash,3
asha_001529,loc_007,2026-07-23,fever,5
asha_001530,loc_007,2026-07-23,diarrhea,3
asha_001531,loc_007,2026-07-23,cough,3
asha_001532,loc_007,2026-07-23,rash,0
asha_001533,loc_007,2026-07-24,fever,3
asha_001534,loc_007,2026-07-24,diarrhea,1
asha_001535,loc_007,2026-07-24,cough,3
asha_001536,loc_007,2026-07-24,rash,0
asha_001537,loc_007,2026-07-25,fever,4
asha_001538,loc_007,2026-07-25,diarrhea,3
asha_001539,loc_007,2026-07-25,cough,5
asha_001540,loc_007,2026-07-25,rash,2
asha_001541,loc_007,2026-07-26,fever,4
asha_001542,loc_007,2026-07-26,diarrhea,1
asha_001543,loc_007,2026-07-26,cough,5
asha_001544,loc_007,2026-07-26,rash,0
asha_001545,loc_007,2026-07-27,fever,5
asha_001546,loc_007,2026-07-27,diarrhea,2
asha_001547,loc_007,2026-07-27,cough,2
asha_001548,loc_007,2026-07-27,rash,0
asha_001549,loc_007,2026-07-28,fever,6
asha_001550,loc_007,2026-07-28,diarrhea,5
asha_001551,loc_007,2026-07-28,cough,1
asha_001552,loc_007,2026-07-28,rash,3
asha_001553,loc_007,2026-07-29,fever,4
asha_001554,loc_007,2026-07-29,diarrhea,2
asha_001555,loc_007,2026-07-29,cough,3
asha_001556,loc_007,2026-07-29,rash,2
asha_001557,loc_007,2026-07-30,fever,3
asha_001558,loc_007,2026-07-30,diarrhea,3
asha_001559,loc_007,2026-07-30,cough,1
asha_001560,loc_007,2026-07-30,rash,3
asha_001561,loc_007,2026-07-31,fever,2
asha_001562,loc_007,2026-07-31,diarrhea,3
asha_001563,loc_007,2026-07-31,cough,4
asha_001564,loc_007,2026-07-31,rash,2
asha_001565,loc_007,2026-08-01,fever,6
asha_001566,loc_007,2026-08-01,diarrhea,4
asha_001567,loc_007,2026-08-01,cough,5
asha_001568,loc_007,2026-08-01,rash,0
asha_001569,loc_007,2026-08-02,fever,5
asha_001570,loc_007,2026-08-02,diarrhea,2
asha_001571,loc_007,2026-08-02,cough,2
asha_001572,loc_007,2026-08-02,rash,3
asha_001573,loc_007,2026-08-03,fever,2
asha_001574,loc_007,2026-08-03,diarrhea,4
asha_001575,loc_007,2026-08-03,cough,1
asha_001576,loc_007,2026-08-03,rash,0
asha_001577,loc_007,2026-08-04,fever,6
asha_001578,loc_007,2026-08-04,diarrhea,2
asha_001579,loc_007,2026-08-04,cough,1
asha_001580,loc_007,2026-08-04,rash,0
asha_001581,loc_007,2026-08-05,fever,5
asha_001582,loc_007,2026-08-05,diarrhea,1
asha_001583,loc_007,2026-08-05,cough,4
asha_001584,loc_007,2026-08-05,rash,0
asha_001585,loc_007,2026-08-06,fever,4
asha_001586,loc_007,2026-08-06,diarrhea,3
asha_001587,loc_007,2026-08-06,cough,5
asha_001588,loc_007,2026-08-06,rash,0
asha_001589,loc_007,2026-08-07,fever,4
asha_001590,loc_007,2026-08-07,diarrhea,2
asha_001591,loc_007,2026-08-07,cough,1
asha_001592,loc_007,2026-08-07,rash,0
asha_001593,loc_007,2026-08-08,fever,6
asha_001594,loc_007,2026-08-08,diarrhea,4
asha_001595,loc_007,2026-08-08,cough,4
asha_001596,loc_007,2026-08-08,rash,2
asha_001597,loc_007,2026-08-09,fever,3
asha_001598,loc_007,2026-08-09,diarrhea,1
asha_001599,loc_007,2026-08-09,cough,1
asha_001600,loc_007,2026-08-09,rash,1
asha_001601,loc_007,2026-08-10,fever,6
asha_001602,loc_007,2026-08-10,diarrhea,4
asha_001603,loc_007,2026-08-10,cough,5
asha_001604,loc_007,2026-08-10,rash,0
asha_001605,loc_007,2026-08-11,fever,5
asha_001606,loc_007,2026-08-11,diarrhea,4
asha_001607,loc_007,2026-08-11,cough,3
asha_001608,loc_007,2026-08-11,rash,1
asha_001609,loc_007,2026-08-12,fever,4
asha_001610,loc_007,2026-08-12,diarrhea,1
asha_001611,loc_007,2026-08-12,cough,5
asha_001612,loc_007,2026-08-12,rash,1
asha_001613,loc_007,2026-08-13,fever,6
asha_001614,loc_007,2026-08-13,diarrhea,1
asha_001615,loc_007,2026-08-13,cough,2
asha_001616,loc_007,2026-08-13,rash,2
asha_001617,loc_007,2026-08-14,fever,5
asha_001618,loc_007,2026-08-14,diarrhea,1
asha_001619,loc_007,2026-08-14,cough,1
asha_001620,loc_007,2026-08-14,rash,0
asha_001621,loc_007,2026-08-15,fever,5
asha_001622,loc_007,2026-08-15,diarrhea,3
asha_001623,loc_007,2026-08-15,cough,5
asha_001624,loc_007,2026-08-15,rash,0
asha_001625,loc_007,2026-08-16,fever,2
asha_001626,loc_007,2026-08-16,diarrhea,4
asha_001627,loc_007,2026-08-16,cough,3
asha_001628,loc_007,2026-08-16,rash,3
asha_001629,loc_007,2026-08-17,fever,2
asha_001630,loc_007,2026-08-17,diarrhea,3
asha_001631,loc_007,2026-08-17,cough,2
asha_001632,loc_007,2026-08-17,rash,0
asha_001633,loc_007,2026-08-18,fever,3
asha_001634,loc_007,2026-08-18,diarrhea,2
asha_001635,loc_007,2026-08-18,cough,4
asha_001636,loc_007,2026-08-18,rash,1
asha_001637,loc_007,2026-08-19,fever,6
asha_001638,loc_007,2026-08-19,diarrhea,2
asha_001639,loc_007,2026-08-19,cough,5
asha_001640,loc_007,2026-08-19,rash,3
asha_001641,loc_007,2026-08-20,fever,5
asha_001642,loc_007,2026-08-20,diarrhea,2
asha_001643,loc_007,2026-08-20,cough,5
asha_001644,loc_007,2026-08-20,rash,1
asha_001645,loc_007,2026-08-21,fever,6
asha_001646,loc_007,2026-08-21,diarrhea,2
asha_001647,loc_007,2026-08-21,cough,5
asha_001648,loc_007,2026-08-21,rash,2
asha_001649,loc_007,2026-08-22,fever,2
asha_001650,loc_007,2026-08-22,diarrhea,3
asha_001651,loc_007,2026-08-22,cough,5
asha_001652,loc_007,2026-08-22,rash,0
asha_001653,loc_007,2026-08-23,fever,3
asha_001654,loc_007,2026-08-23,diarrhea,2
asha_001655,loc_007,2026-08-23,cough,3
asha_001656,loc_007,2026-08-23,rash,1
asha_001657,loc_007,2026-08-24,fever,3
asha_001658,loc_007,2026-08-24,diarrhea,2
asha_001659,loc_007,2026-08-24,cough,2
asha_001660,loc_007,2026-08-24,rash,3
asha_001661,loc_007,2026-08-25,fever,5
asha_001662,loc_007,2026-08-25,diarrhea,3
asha_001663,loc_007,2026-08-25,cough,1
asha_001664,loc_007,2026-08-25,rash,2
asha_001665,loc_007,2026-08-26,fever,4
asha_001666,loc_007,2026-08-26,diarrhea,2
asha_001667,loc_007,2026-08-26,cough,4
asha_001668,loc_007,2026-08-26,rash,0
asha_001669,loc_007,2026-08-27,fever,5
asha_001670,loc_007,2026-08-27,diarrhea,4
asha_001671,loc_007,2026-08-27,cough,5
asha_001672,loc_007,2026-08-27,rash,2
asha_001673,loc_007,2026-08-28,fever,4
asha_001674,loc_007,2026-08-28,diarrhea,4
asha_001675,loc_007,2026-08-28,cough,5
asha_001676,loc_007,2026-08-28,rash,0
asha_001677,loc_007,2026-08-29,fever,4
asha_001678,loc_007,2026-08-29,diarrhea,1
asha_001679,loc_007,2026-08-29,cough,1
asha_001680,loc_007,2026-08-29,rash,2
asha_001681,loc_008,2026-07-01,fever,3
asha_001682,loc_008,2026-07-01,diarrhea,2
asha_001683,loc_008,2026-07-01,cough,1
asha_001684,loc_008,2026-07-01,rash,0
asha_001685,loc_008,2026-07-02,fever,2
asha_001686,loc_008,2026-07-02,diarrhea,3
asha_001687,loc_008,2026-07-02,cough,3
asha_001688,loc_008,2026-07-02,rash,3
asha_001689,loc_008,2026-07-03,fever,3
asha_001690,loc_008,2026-07-03,diarrhea,1
asha_001691,loc_008,2026-07-03,cough,4
asha_001692,loc_008,2026-07-03,rash,3
asha_001693,loc_008,2026-07-04,fever,4
asha_001694,loc_008,2026-07-04,diarrhea,2
asha_001695,loc_008,2026-07-04,cough,3
asha_001696,loc_008,2026-07-04,rash,0
asha_001697,loc_008,2026-07-05,fever,4
asha_001698,loc_008,2026-07-05,diarrhea,4
asha_001699,loc_008,2026-07-05,cough,3
asha_001700,loc_008,2026-07-05,rash,1
asha_001701,loc_008,2026-07-06,fever,3
asha_001702,loc_008,2026-07-06,diarrhea,3
asha_001703,loc_008,2026-07-06,cough,4
asha_001704,loc_008,2026-07-06,rash,0
asha_001705,loc_008,2026-07-07,fever,2
asha_001706,loc_008,2026-07-07,diarrhea,2
asha_001707,loc_008,2026-07-07,cough,3
asha_001708,loc_008,2026-07-07,rash,3
asha_001709,loc_008,2026-07-08,fever,5
asha_001710,loc_008,2026-07-08,diarrhea,1
asha_001711,loc_008,2026-07-08,cough,2
asha_001712,loc_008,2026-07-08,rash,0
asha_001713,loc_008,2026-07-09,fever,3
asha_001714,loc_008,2026-07-09,diarrhea,3
asha_001715,loc_008,2026-07-09,cough,4
asha_001716,loc_008,2026-07-09,rash,1
asha_001717,loc_008,2026-07-10,fever,2
asha_001718,loc_008,2026-07-10,diarrhea,5
asha_001719,loc_008,2026-07-10,cough,3
asha_001720,loc_008,2026-07-10,rash,2
asha_001721,loc_008,2026-07-11,fever,6
asha_001722,loc_008,2026-07-11,diarrhea,3
asha_001723,loc_008,2026-07-11,cough,5
asha_001724,loc_008,2026-07-11,rash,0
asha_001725,loc_008,2026-07-12,fever,4
asha_001726,loc_008,2026-07-12,diarrhea,4
asha_001727,loc_008,2026-07-12,cough,2
asha_001728,loc_008,2026-07-12,rash,2
asha_001729,loc_008,2026-07-13,fever,5
asha_001730,loc_008,2026-07-13,diarrhea,3
asha_001731,loc_008,2026-07-13,cough,2
asha_001732,loc_008,2026-07-13,rash,3
asha_001733,loc_008,2026-07-14,fever,4
asha_001734,loc_008,2026-07-14,diarrhea,2
asha_001735,loc_008,2026-07-14,cough,4
asha_001736,loc_008,2026-07-14,rash,0
asha_001737,loc_008,2026-07-15,fever,4
asha_001738,loc_008,2026-07-15,diarrhea,2
asha_001739,loc_008,2026-07-15,cough,1
asha_001740,loc_008,2026-07-15,rash,1
asha_001741,loc_008,2026-07-16,fever,4
asha_001742,loc_008,2026-07-16,diarrhea,5
asha_001743,loc_008,2026-07-16,cough,4
asha_001744,loc_008,2026-07-16,rash,0
asha_001745,loc_008,2026-07-17,fever,2
asha_001746,loc_008,2026-07-17,diarrhea,5
asha_001747,loc_008,2026-07-17,cough,5
asha_001748,loc_008,2026-07-17,rash,0
asha_001749,loc_008,2026-07-18,fever,6
asha_001750,loc_008,2026-07-18,diarrhea,2
asha_001751,loc_008,2026-07-18,cough,3
asha_001752,loc_008,2026-07-18,rash,0
asha_001753,loc_008,2026-07-19,fever,4
asha_001754,loc_008,2026-07-19,diarrhea,4
asha_001755,loc_008,2026-07-19,cough,4
asha_001756,loc_008,2026-07-19,rash,2
asha_001757,loc_008,2026-07-20,fever,4
asha_001758,loc_008,2026-07-20,diarrhea,1
asha_001759,loc_008,2026-07-20,cough,5
asha_001760,loc_008,2026-07-20,rash,0
asha_001761,loc_008,2026-07-21,fever,6
asha_001762,loc_008,2026-07-21,diarrhea,3
asha_001763,loc_008,2026-07-21,cough,4
